Model,ability,submission_date,folder,detailed_ability,weak_ability,task_count,family_count,coverage,eligible,rank_difference
bunnycore/Qwen2.5-1.5B-Model-Stock,4.1995227467450436,2025-02-28,bunnycore_Qwen2.5-1.5B-Model-Stock,0.15804351518272114,0.05479256779057447,40,6,1.0,True,0.009708737864077669
CYFRAGOVPL/PLLuM-12B-nc-base,11.421222164941392,2025-02-28,CYFRAGOVPL_PLLuM-12B-nc-base,0.33603651038100735,0.22917926068754668,40,6,1.0,True,0.03451995685005396
CYFRAGOVPL/Llama-PLLuM-8B-base,14.51887667865397,2025-02-28,CYFRAGOVPL_Llama-PLLuM-8B-base,0.4078153066762013,0.30496832088045234,40,6,1.0,True,0.053398058252427216
CYFRAGOVPL/PLLuM-12B-nc-chat,14.59834275108251,2025-02-28,CYFRAGOVPL_PLLuM-12B-nc-chat,0.4316368609732407,0.2760554261679644,40,6,1.0,True,0.08252427184466016
CYFRAGOVPL/Llama-PLLuM-8B-chat,14.61481701543444,2025-02-28,CYFRAGOVPL_Llama-PLLuM-8B-chat,0.39107398508065266,0.2830645161290323,40,6,1.0,True,0.03398058252427183
CYFRAGOVPL/PLLuM-12B-base,14.667469455106152,2025-02-28,CYFRAGOVPL_PLLuM-12B-base,0.4206158093878467,0.2896708147942158,40,6,1.0,True,0.06310679611650483
CYFRAGOVPL/PLLuM-12B-chat,15.348386882498241,2025-02-28,CYFRAGOVPL_PLLuM-12B-chat,0.3886966117310534,0.24680329007938576,40,6,1.0,True,0.012405609492988134
DeepMount00/Qwen2-1.5B-Ita,16.83176132950784,2025-02-28,DeepMount00_Qwen2-1.5B-Ita,0.3726108404167213,0.2729166666666667,40,6,1.0,True,0.040992448759439026
iFaz/llama31_8B_en_emo_v4,17.153620627087744,2025-02-28,iFaz_llama31_8B_en_emo_v4,0.4955026961322204,0.3989035850018539,40,6,1.0,True,0.10733549083063648
iFaz/llama32_3B_en_emo_v3,18.26359573830477,2025-02-28,iFaz_llama32_3B_en_emo_v3,0.39099314498626936,0.3034274193548387,40,6,1.0,True,0.05987055016181231
DoppelReflEx/L3-8B-WolfCore,21.170086506168307,2025-02-28,DoppelReflEx_L3-8B-WolfCore,0.5794946019701631,0.5254032258064516,40,6,1.0,True,0.11326860841423947
Nexesenex/Llama_3.1_8b_Dolermed_V1.01,23.45268314376055,2025-02-28,Nexesenex_Llama_3.1_8b_Dolermed_V1.01,0.5977724188921095,0.5139784946236559,40,6,1.0,True,0.06256742179072283
DoppelReflEx/L3-8B-R1-WolfCore,23.481232873269377,2025-02-28,DoppelReflEx_L3-8B-R1-WolfCore,0.6565172024488481,0.6059139784946237,40,6,1.0,True,0.14994606256742182
Nexesenex/Llama_3.1_8b_Hermedive_R1_V1.01,23.809186985379387,2025-02-28,Nexesenex_Llama_3.1_8b_Hermedive_R1_V1.01,0.5926660762798206,0.5055298711531331,40,6,1.0,True,0.03775620280474645
bunnycore/Qwen2.5-3B-Model-Stock-v4.1,27.743273848475656,2025-02-28,bunnycore_Qwen2.5-3B-Model-Stock-v4.1,0.5804975934759752,0.4174731182795699,40,6,1.0,True,0.09277238403451993
Nexesenex/Llama_3.1_8b_Dolermed_R1_V1.01,29.312043044222406,2025-02-28,Nexesenex_Llama_3.1_8b_Dolermed_R1_V1.01,0.6486181033930554,0.558266129032258,40,6,1.0,True,0.042610571736785285
microsoft/Phi-4-mini-instruct,29.412433568419846,2025-02-28,microsoft_Phi-4-mini-instruct,0.6904328608778496,0.6217984044678375,40,6,1.0,True,0.04099244875943908
Nexesenex/Llama_3.1_8b_DoberWild_v2.02,29.47563015963895,2025-02-28,Nexesenex_Llama_3.1_8b_DoberWild_v2.02,0.6558378044868484,0.5748357550055618,40,6,1.0,True,0.034519956850053934
NikolaSigmoid/phi-4-14b,29.913839706837063,2025-02-28,NikolaSigmoid_phi-4-14b,0.8781701254316185,0.875942380183091,40,6,1.0,True,0.1747572815533981
Nexesenex/Llama_3.1_8b_DodoWild_v2.03,30.60438973869286,2025-02-28,Nexesenex_Llama_3.1_8b_DodoWild_v2.03,0.6776293705726252,0.5932795698924731,40,6,1.0,True,0.03182308522114352
Nexesenex/Llama_3.1_8b_DodoWild_v2.02,30.733559169624357,2025-02-28,Nexesenex_Llama_3.1_8b_DodoWild_v2.02,0.6701090938105928,0.5497469700129775,40,6,1.0,True,0.05070118662351675
Daemontatox/Zirel-7B-Math,30.976625000031117,2025-02-28,Daemontatox_Zirel-7B-Math,0.7129809276441679,0.6401209677419355,40,6,1.0,True,0.0059331175836030425
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.5,38.22998867442242,2025-02-28,Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5,0.8680799088238189,0.8727150537634409,40,6,1.0,True,0.011866235167206085
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,39.62401757502077,2025-02-28,Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,0.8660857278398769,0.8516129032258064,40,6,1.0,True,0.007551240560949357
Baptiste-HUVELLE-10/LeTriomphant2.2_ECE_iLAB,41.30426754456703,2025-02-28,Baptiste-HUVELLE-10_LeTriomphant2.2_ECE_iLAB,0.947918018469521,0.9520059904523545,40,6,1.0,True,0.023193096008629954
DoppelReflEx/L3-8B-R1-WolfCore-V1.5-test,22.363618284395272,2025-03-01,DoppelReflEx_L3-8B-R1-WolfCore-V1.5-test,0.6181718081363814,0.5324671686903956,40,6,1.0,True,0.13646170442286953
lkoenig/BBAI_456_QwenKoen,29.811925443075086,2025-03-01,lkoenig_BBAI_456_QwenKoen,0.7317095048224918,0.6424121419632925,40,6,1.0,True,0.058252427184465994
lkoenig/BBAI_7B_Qwen2.5koen,29.836311993118755,2025-03-01,lkoenig_BBAI_7B_Qwen2.5koen,0.725788636679644,0.6270765260011123,40,6,1.0,True,0.05124056094929874
Nexesenex/Llama_3.1_8b_Dolerstormed_V1.04,30.113033386800094,2025-03-01,Nexesenex_Llama_3.1_8b_Dolerstormed_V1.04,0.651432216393619,0.5323252688172042,40,6,1.0,True,0.07659115426105711
Amaorynho/BBAIIFEV1,30.577013862416408,2025-03-01,Amaorynho_BBAIIFEV1,0.6706663726595488,0.5467069892473119,40,6,1.0,True,0.0442286947141316
EpistemeAI/DeepThinkers-Phi4,39.40710857221479,2025-03-01,EpistemeAI_DeepThinkers-Phi4,0.8797213010613796,0.8522177419354838,40,6,1.0,True,0.015641855447680708
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.6,39.62574720619401,2025-03-01,Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6,0.8766629185743013,0.8529291805710049,40,6,1.0,True,0.006472491909385036
YOYO-AI/Qwen2.5-14B-YOYO-V4-p2,41.58466487593815,2025-03-01,YOYO-AI_Qwen2.5-14B-YOYO-V4-p2,0.8488578322792393,0.8124681358917316,40,6,1.0,True,0.05555555555555558
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,10.626273337296174,2025-03-02,cognitivecomputations_Dolphin3.0-Qwen2.5-0.5B,0.2092120456446776,0.06928763440860215,40,6,1.0,True,0.09439050701186624
Daemontatox/Llama3.3-70B-CogniLink,42.774713549592235,2025-03-02,Daemontatox_Llama3.3-70B-CogniLink,0.9129592824429317,0.8797142948183166,40,6,1.0,True,0.004854368932038833
braindao/DeepSeek-R1-Distill-Qwen-7B-Reflective,11.718078328507312,2025-03-03,braindao_DeepSeek-R1-Distill-Qwen-7B-Reflective,0.3022922796377669,0.06563238667964405,40,6,1.0,True,0.01024811218985977
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt,17.9179987350434,2025-03-03,braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt,0.378619182392533,0.11685958935854653,40,6,1.0,True,0.06310679611650488
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt,17.9423472074527,2025-03-03,braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt,0.37194690380077366,0.11948620573785687,40,6,1.0,True,0.07119741100323623
DreadPoor/ichor-8B-Model_Stock,23.325804130424327,2025-03-03,DreadPoor_ichor-8B-Model_Stock,0.5823655234953364,0.4463037634408602,40,6,1.0,True,0.03937432578209277
YOYO-AI/Qwen2.5-14B-YOYO-V4,42.28551883596217,2025-03-03,YOYO-AI_Qwen2.5-14B-YOYO-V4,0.8494803372245638,0.8046370967741936,40,6,1.0,True,0.05771305285868389
NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,3.5788564701687924,2025-03-04,NikolaSigmoid_DeepSeek-R1-Distill-Qwen-1.5B-500,0.11138136742595435,0.03662634408602151,40,6,1.0,True,0.012405609492988134
prithivMLmods/Magellanic-Qwen-25B-R999,4.976526852815533,2025-03-04,prithivMLmods_Magellanic-Qwen-25B-R999,0.157137496467759,0.05486318710604375,40,6,1.0,True,0.03290183387270766
Daemontatox/Zirel_1.5,14.2435063967499,2025-03-04,Daemontatox_Zirel_1.5,0.39453594598992,0.24973118279569895,40,6,1.0,True,0.04800431499460628
DoppelReflEx/MiniusLight-24B-test,20.83721280671412,2025-03-04,DoppelReflEx_MiniusLight-24B-test,0.6512547535268874,0.3895663092701428,40,6,1.0,True,0.23786407766990292
DoppelReflEx/MiniusLight-24B,26.210340083042343,2025-03-04,DoppelReflEx_MiniusLight-24B,0.7494118883794625,0.6899802621293449,40,6,1.0,True,0.18824163969795038
DoppelReflEx/MiniusLight-24B-v1b-test,32.3748943419153,2025-03-04,DoppelReflEx_MiniusLight-24B-v1b-test,0.8361746804126812,0.8145833333333333,40,6,1.0,True,0.07713052858683922
DoppelReflEx/MiniusLight-24B-v1c-test,34.40831757695809,2025-03-04,DoppelReflEx_MiniusLight-24B-v1c-test,0.8844499884046281,0.8818472388694911,40,6,1.0,True,0.09870550161812297
allura-org/Mistral-Small-24b-Sertraline-0304,35.369805475643055,2025-03-04,allura-org_Mistral-Small-24b-Sertraline-0304,0.8132758231806207,0.8005519655358104,40,6,1.0,True,0.008090614886731462
Ateron/Way_of_MagPicaro,20.630569141650984,2025-03-05,Ateron_Way_of_MagPicaro,0.6014372858239619,0.47206515885837375,40,6,1.0,True,0.17529665587918014
Ateron/Lotus-Magpic,25.49856357813722,2025-03-05,Ateron_Lotus-Magpic,0.59884414692786,0.5275421706427683,40,6,1.0,True,0.003236245954692518
NikolaSigmoid/AceMath-1.5B-Instruct-dolphin-r1-200,4.389863637734279,2025-03-06,NikolaSigmoid_AceMath-1.5B-Instruct-dolphin-r1-200,0.16320264743615087,0.054478416650418734,40,6,1.0,True,0.008629989212513484
necva/IE-cont-Llama3.1-8B,5.093186530380667,2025-03-06,necva_IE-cont-Llama3.1-8B,0.1570791624296622,0.05907258064516129,40,6,1.0,True,0.03991370010787487
duyhv1411/Llama-3.2-3B-en-vi,10.861408814252767,2025-03-06,duyhv1411_Llama-3.2-3B-en-vi,0.24488163265288931,0.1209005376344086,40,6,1.0,True,0.028047464940668815
Nexesenex/Llama_3.2_1b_SunOrca_V1,14.008724276561884,2025-03-06,Nexesenex_Llama_3.2_1b_SunOrca_V1,0.31155209175212184,0.16693548387096774,40,6,1.0,True,0.021574973031283695
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,16.62442618013144,2025-03-06,braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,0.35606547073260364,0.11564730487578792,40,6,1.0,True,0.05285868392664511
DeepMount00/Qwen2-1.5B-Ita_v3,16.948513223691304,2025-03-06,DeepMount00_Qwen2-1.5B-Ita_v3,0.35611407379306304,0.2566532258064516,40,6,1.0,True,0.06094929881337646
DeepMount00/Qwen2-1.5B-Ita_v2,17.07000871129109,2025-03-06,DeepMount00_Qwen2-1.5B-Ita_v2,0.35083839256192034,0.2631720430107527,40,6,1.0,True,0.07173678532901834
DreadPoor/Rusted_Platinum-8B-Model_Stock,20.30381818114575,2025-03-06,DreadPoor_Rusted_Platinum-8B-Model_Stock,0.5406050935195901,0.3853013662341272,40,6,1.0,True,0.09277238403451998
Ateron/Glowing-Forest-12B,22.61202461496205,2025-03-06,Ateron_Glowing-Forest-12B,0.6309892120923715,0.49724625219309676,40,6,1.0,True,0.14131607335490837
DreadPoor/Rusted_Platinum-8B-LINEAR,27.83034980109748,2025-03-06,DreadPoor_Rusted_Platinum-8B-LINEAR,0.6602489718876295,0.5911962365591398,40,6,1.0,True,0.032362459546925626
DreadPoor/ichor_1.1-8B-Model_Stock,30.01706630636859,2025-03-06,DreadPoor_ichor_1.1-8B-Model_Stock,0.6610863240108378,0.5383736559139785,40,6,1.0,True,0.04746494066882412
DreadPoor/H_the_eighth-8B-LINEAR,30.18954140441448,2025-03-06,DreadPoor_H_the_eighth-8B-LINEAR,0.6911688743734438,0.6064516129032258,40,6,1.0,True,0.0005393743257821049
braindao/Qwen2.5-14B,32.436238941896505,2025-03-06,braindao_Qwen2.5-14B,0.7650944778999642,0.733653712458287,40,6,1.0,True,0.032362459546925626
qingy2024/QwEnlarge-16B-Instruct,37.700136766667036,2025-03-06,qingy2024_QwEnlarge-16B-Instruct,0.7656813957278715,0.6945564516129032,40,6,1.0,True,0.05231930960086306
KingNish/qwen-1b-continued,4.792600271519795,2025-03-07,KingNish_qwen-1b-continued,0.1847875200272636,0.07594086021505377,40,6,1.0,True,0.032362459546925564
Dans-DiscountModels/12b-mn-dans-reasoning-test-2,15.564777531713789,2025-03-07,Dans-DiscountModels_12b-mn-dans-reasoning-test-2,0.45409999028306147,0.36498655913978495,40,6,1.0,True,0.08683926645091694
AicoresSecurity/Cybernet-Sec-3B-R1-V1,19.9979903395144,2025-03-07,AicoresSecurity_Cybernet-Sec-3B-R1-V1,0.39777809607568215,0.2610414928624397,40,6,1.0,True,0.1035598705501618
TIGER-Lab/AceCoder-Qwen2.5-Coder-7B-Base-Rule,21.333370512930014,2025-03-07,TIGER-Lab_AceCoder-Qwen2.5-Coder-7B-Base-Rule,0.5238142766779099,0.32929962690025955,40,6,1.0,True,0.01456310679611661
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,22.643406810994602,2025-03-07,AicoresSecurity_Cybernet-Sec-3B-R1-V1.1,0.4633404005763449,0.3292338709677419,40,6,1.0,True,0.11758360302049625
TIGER-Lab/Qwen2.5-Math-7B-CFT,23.521464490408093,2025-03-07,TIGER-Lab_Qwen2.5-Math-7B-CFT,0.5556867192193744,0.36041666666666666,40,6,1.0,True,0.006472491909385036
iFaz/llama32_3B_en_emo_300_stp,23.75197000352155,2025-03-07,iFaz_llama32_3B_en_emo_300_stp,0.4694585189210563,0.3263440860215054,40,6,1.0,True,0.1537216828478965
iFaz/llama32_3B_en_emo_2000_stp,23.911624360048616,2025-03-07,iFaz_llama32_3B_en_emo_2000_stp,0.4695409140812609,0.349260752688172,40,6,1.0,True,0.16073354908306364
DreadPoor/Minus_Penus-8B-Model_Stock,29.14247782385972,2025-03-07,DreadPoor_Minus_Penus-8B-Model_Stock,0.6848363728201562,0.5929435483870968,40,6,1.0,True,0.0442286947141316
DreadPoor/Rusted_Gold-8B-LINEAR,29.318843902928162,2025-03-07,DreadPoor_Rusted_Gold-8B-LINEAR,0.6839971206199088,0.5641578026510938,40,6,1.0,True,0.03398058252427183
DreadPoor/inexpertus_1.1-8B-LINEAR,29.609547612278366,2025-03-07,DreadPoor_inexpertus_1.1-8B-LINEAR,0.6901712364964318,0.6026881720430107,40,6,1.0,True,0.03290183387270762
DreadPoor/inexpertus-8B-Model_Stock,29.70787002354444,2025-03-07,DreadPoor_inexpertus-8B-Model_Stock,0.6599619218524532,0.5815243362138599,40,6,1.0,True,0.03398058252427183
DoppelReflEx/MiniusLight-24B-v1d-test,34.681949426054764,2025-03-07,DoppelReflEx_MiniusLight-24B-v1d-test,0.8763780941832096,0.8701400107700592,40,6,1.0,True,0.07713052858683922
marcuscedricridia/Hush-Qwen2.5-7B-Preview,35.12716296399811,2025-03-07,marcuscedricridia_Hush-Qwen2.5-7B-Preview,0.6953784977094531,0.5576612903225806,40,6,1.0,True,0.08036677454153185
tensopolis/qwen2.5-7b-tensopolis-v1,35.49167672948769,2025-03-07,tensopolis_qwen2.5-7b-tensopolis-v1,0.6584060684836199,0.5045123922413792,40,6,1.0,True,0.15749730312837107
lars1234/Mistral-Small-24B-Instruct-2501-writer,39.855790317231644,2025-03-07,lars1234_Mistral-Small-24B-Instruct-2501-writer,0.9055063130290687,0.8749327956989248,40,6,1.0,True,0.031283710895361416
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,40.70544769121661,2025-03-07,Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,0.8982369718288898,0.864247311827957,40,6,1.0,True,0.016720604099244807
KingNish/qwen-1b-continued-v2.1,5.461814579103264,2025-03-08,KingNish_qwen-1b-continued-v2.1,0.20700738666560495,0.10415348651279199,40,6,1.0,True,0.06742179072276161
Amu/t1-1.5B,12.14138331246111,2025-03-08,Amu_t1-1.5B,0.3100099744158681,0.2407123366240267,40,6,1.0,True,0.01024811218985977
tinycompany/ShawtyIsBad-e5-large,12.316339936795012,2025-03-08,tinycompany_ShawtyIsBad-e5-large,0.36308813902020765,0.27715053763440856,40,6,1.0,True,0.04908306364617043
tinycompany/ShawtyIsBad-nomic1.5,12.504999335501656,2025-03-08,tinycompany_ShawtyIsBad-nomic1.5,0.35746917644743637,0.2800963744438265,40,6,1.0,True,0.03829557713052856
tinycompany/ShawtyIsBad-bgem3,12.610397878155718,2025-03-08,tinycompany_ShawtyIsBad-bgem3,0.37001300436077333,0.27956989247311825,40,6,1.0,True,0.047464940668824174
iFaz/llama32_3B_en_emo_5000_stp,23.22281886664426,2025-03-08,iFaz_llama32_3B_en_emo_5000_stp,0.47203703495716837,0.3768805617352614,40,6,1.0,True,0.12513484358144544
marcuscedricridia/Yell-Qwen2.5-7B-Preview-v1.1,26.093952629179146,2025-03-08,marcuscedricridia_Yell-Qwen2.5-7B-Preview-v1.1,0.6192014810010734,0.5366935483870968,40,6,1.0,True,0.008629989212513456
DreadPoor/inexpertus_1.2-8B-LINEAR,28.786491464394853,2025-03-08,DreadPoor_inexpertus_1.2-8B-LINEAR,0.6705553839897873,0.562768817204301,40,6,1.0,True,0.032362459546925515
lkoenig/BBAI_7B_QwenDyanKoenLo,30.017581776497085,2025-03-08,lkoenig_BBAI_7B_QwenDyanKoenLo,0.7347476283538132,0.645497311827957,40,6,1.0,True,0.05231930960086306
lkoenig/BBAI_7B_KoenQwenDyan,32.02495361134858,2025-03-08,lkoenig_BBAI_7B_KoenQwenDyan,0.7320944696964421,0.6270765260011123,40,6,1.0,True,0.006472491909385147
Cran-May/merge_model_20250308_3,33.22959855955026,2025-03-08,Cran-May_merge_model_20250308_3,0.7982933871647235,0.7062904094827587,40,6,1.0,True,0.04638619201725991
marcuscedricridia/Hush-Qwen2.5-7B-v1.3,33.93143365739242,2025-03-08,marcuscedricridia_Hush-Qwen2.5-7B-v1.3,0.6739966580311143,0.5979838709677419,40,6,1.0,True,0.09007551240560951
marcuscedricridia/Hush-Qwen2.5-7B-v1.1,35.47835434931775,2025-03-08,marcuscedricridia_Hush-Qwen2.5-7B-v1.1,0.6920575357834544,0.5522720557563959,40,6,1.0,True,0.0884573894282632
tensopolis/falcon3-10b-tensopolis-v1,35.58896710982083,2025-03-08,tensopolis_falcon3-10b-tensopolis-v1,0.7629601181913668,0.7120967741935484,40,6,1.0,True,0.028586839266451003
Cran-May/merge_model_20250308_4,37.569693940140574,2025-03-08,Cran-May_merge_model_20250308_4,0.9011142832098417,0.8874327956989247,40,6,1.0,True,0.06364617044228693
Cran-May/merge_model_20250308_2,40.257533671744866,2025-03-08,Cran-May_merge_model_20250308_2,0.9029512726138298,0.8535951404338153,40,6,1.0,True,0.025350593311758374
KingNish/qwen-1b-continued-v2.2,4.441641963318088,2025-03-09,KingNish_qwen-1b-continued-v2.2,0.19648848911545647,0.09086021505376343,40,6,1.0,True,0.06850053937432579
DoppelReflEx/MN-12B-Mimicore-Nocturne,24.06630184974314,2025-03-09,DoppelReflEx_MN-12B-Mimicore-Nocturne,0.6777308609630578,0.5698430741570691,40,6,1.0,True,0.16990291262135926
Daemontatox/Llama_cot,27.115741618463783,2025-03-09,Daemontatox_Llama_cot,0.5527276787405665,0.37338666226362627,40,6,1.0,True,0.11974110032362462
Daemontatox/DocumentCogito,29.10815605844729,2025-03-09,Daemontatox_DocumentCogito,0.6173034212889419,0.5588037634408602,40,6,1.0,True,0.07281553398058249
marcuscedricridia/Qwen2.5-7B-Preview,33.62064174853305,2025-03-09,marcuscedricridia_Qwen2.5-7B-Preview,0.6957279253282382,0.614986559139785,40,6,1.0,True,0.0442286947141316
marcuscedricridia/Hush-Qwen2.5-7B-MST,33.66195961349608,2025-03-09,marcuscedricridia_Hush-Qwen2.5-7B-MST,0.698114899980862,0.6036290322580645,40,6,1.0,True,0.04314994606256739
marcuscedricridia/Hush-Qwen2.5-7B-MST-v1.3,35.73029750670216,2025-03-09,marcuscedricridia_Hush-Qwen2.5-7B-MST-v1.3,0.7303542482760343,0.6033383446885427,40,6,1.0,True,0.06310679611650483
Quazim0t0/Lo-Phi-14b,37.88897941168211,2025-03-09,Quazim0t0_Lo-Phi-14b,0.8941779254274479,0.8619525166852058,40,6,1.0,True,0.052858683926645056
tensopolis/phi-4-tensopolis-v1,40.45533321662008,2025-03-09,tensopolis_phi-4-tensopolis-v1,0.8943932029743603,0.880510752688172,40,6,1.0,True,0.016720604099244918
tensopolis/qwen2.5-14b-tensopolis-v1,41.14159022263494,2025-03-09,tensopolis_qwen2.5-14b-tensopolis-v1,0.6882837799886699,0.5972052280311457,40,6,1.0,True,0.17367853290183388
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.9,42.52309871497586,2025-03-09,Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9,0.8900544174529694,0.8576334816462736,40,6,1.0,True,0.00916936353829556
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8,42.7836905135922,2025-03-09,Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8,0.8872292985126625,0.85625,40,6,1.0,True,0.014023732470334505
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.7,43.093410973736184,2025-03-09,Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7,0.8853237227504549,0.8622236512791992,40,6,1.0,True,0.016181229773462702
Cran-May/tempmotacilla-cinerea-0308,43.6405549503723,2025-03-09,Cran-May_tempmotacilla-cinerea-0308,0.8905399673817106,0.8725606576751946,40,6,1.0,True,0.014023732470334394
akhadangi/Llama3.2.1B.0.01-First,3.1098917488910103,2025-03-10,akhadangi_Llama3.2.1B.0.01-First,0.20790744430271801,0.08334057517612162,40,6,1.0,True,0.133764832793959
akhadangi/Llama3.2.1B.0.1-First,3.269240763959394,2025-03-10,akhadangi_Llama3.2.1B.0.1-First,0.18396438173446922,0.055338396829810906,40,6,1.0,True,0.07227615965480043
akhadangi/Llama3.2.1B.BaseFiT,3.318002610011419,2025-03-10,akhadangi_Llama3.2.1B.BaseFiT,0.21626978988557113,0.08587015086206896,40,6,1.0,True,0.14778856526429343
DavidAU/Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,5.120376565217631,2025-03-10,DavidAU_Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,0.20167880053219847,0.06975806451612904,40,6,1.0,True,0.06580366774541532
DavidAU/Qwen2.5-MOE-6x1.5B-DeepSeek-Reasoning-e32,6.418592963200898,2025-03-10,DavidAU_Qwen2.5-MOE-6x1.5B-DeepSeek-Reasoning-e32,0.2454324936848323,0.07835311804783093,40,6,1.0,True,0.11326860841423948
magnifi/Phi3_intent_v56_3_w_unknown_5_lr_0.002,7.1244683931064765,2025-03-10,magnifi_Phi3_intent_v56_3_w_unknown_5_lr_0.002,0.2076855364100107,0.10616874652391546,40,6,1.0,True,0.021035598705501618
CreitinGameplays/Llama-3.1-8B-R1-v0.1,10.034841772545372,2025-03-10,CreitinGameplays_Llama-3.1-8B-R1-v0.1,0.2988118149427309,0.11105872844827587,40,6,1.0,True,0.030744336569579256
DavidAU/Qwen2.5-MOE-2X7B-DeepSeek-Abliterated-Censored-19B,13.021728019791546,2025-03-10,DavidAU_Qwen2.5-MOE-2X7B-DeepSeek-Abliterated-Censored-19B,0.3857303259464758,0.21424731182795698,40,6,1.0,True,0.06472491909385114
DeepMount00/Qwen2-1.5B-Ita_v6,14.577672072316155,2025-03-10,DeepMount00_Qwen2-1.5B-Ita_v6,0.40673768239990826,0.3085637687708565,40,6,1.0,True,0.05070118662351669
DavidAU/DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,14.762746148661485,2025-03-10,DavidAU_DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,0.4155668122026703,0.25087582846681494,40,6,1.0,True,0.055016181229773475
DavidAU/DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,15.169195541253531,2025-03-10,DavidAU_DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,0.40263465660309306,0.23416671009432488,40,6,1.0,True,0.03128371089536136
DavidAU/DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,16.128174383829172,2025-03-10,DavidAU_DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,0.4063297256695422,0.28098118279569895,40,6,1.0,True,0.01132686084142398
DeepMount00/Qwen2-1.5B-Ita_v5,17.023240512569227,2025-03-10,DeepMount00_Qwen2-1.5B-Ita_v5,0.3662984874951556,0.24986559139784947,40,6,1.0,True,0.05016181229773459
DavidAU/DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,18.4525815482333,2025-03-10,DavidAU_DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,0.4979240595937163,0.36384408602150536,40,6,1.0,True,0.07713052858683922
DavidAU/DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,18.805315246705977,2025-03-10,DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,0.5271108428829256,0.4133777113459399,40,6,1.0,True,0.11920172599784246
DavidAU/DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,19.075555358413183,2025-03-10,DavidAU_DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,0.5239698625108419,0.3869672900444939,40,6,1.0,True,0.10140237324703338
